Review,Studiengang,cleaned_review,sentiment,category
"Ja privat Schulen sind teuer, aber es gibt verschiedene Pakete die jede Finanzierung unterstützen. Das man an einem Semester ins Ausland muss war das beste was mir je passiert ist. Man wird super auf alles vorbereitet. Projekte sind praxisorientiert und Firmennah. Connections werden früh genug aufgebaut.",Macromedia,ja privat schulen teuer gibt verschiedene pakete finanzierung unterstützen ausland beste je passiert super vorbereitet projekte praxisorientiert firmennah connections früh genug aufgebaut,0.3333333333333333,Praxisbezug
Ich bin Begeistert. Du hast die Möglichkeit jeder Zeit deine Fragen zustellen. Die Dozenten kommen fast alle aus der Wirtschaft und sind dementsprechend sehr kompetent.Die Ausstattung ist ist nicht Perfekt aber immer noch sehr sehr Gut. Es stehen Macs am Kampus zu Verfügung. Adobe CC und Microsoft Office wird gestellt. Kameraausrüstung ist ausleihbar.Die Bibliothek am Kampus ist nicht Groß aber ausreichend. Man hat aber auch die...Erfahrungsbericht weiterlesen,Macromedia,begeistert hast möglichkeit zeit fragen zustellen dozenten kommen fast wirtschaft dementsprechend ausstattung perfekt gut stehen macs kampus verfügung adobe cc microsoft office gestellt kameraausrüstung bibliothek kampus groß ausreichend erfahrungsbericht weiterlesen,0.2,Dozenten
"Bis jetzt nur gute Erfahrungen gemacht, spanneder Studiengang mit Möglichkeit ein Semester in einem anderen Land zu machen.Gute Dozenten die wissen wie sie den Stoff vermitteln müssen und eine Zentrale und schöne Uni mit gutem Unterrichtsmaterial. Unterrichtskonzept mit teilen übergreifendem Onlineunterricht an einem Wochentag und Vertiefung dessen in übungsstunden vor Ort.",Macromedia,gute erfahrungen gemacht spanneder möglichkeit land dozenten wissen stoff vermitteln müssen zentrale schöne gutem unterrichtsmaterial unterrichtskonzept teilen übergreifendem onlineunterricht wochentag vertiefung übungsstunden ort,0.0,Dozenten
"Viele nette Menschen kennen gelernt.Gute nähe zur Praxis.Top Überblick über die gesamte Marketingwelt.Gewisser Schwerpunkt fehlt.Manche Lehrveranstaltungen etwas zäh, andere mit der Zusammenarbeit mit Agenturen/Marken sehr spannend und lehrreich.Benotung fair.Standort schöne Lage, etwas klein besonders die Bibliothek.",Macromedia,nette menschen kennen nähe überblick gesamte schwerpunkt lehrveranstaltungen zäh zusammenarbeit spannend schöne lage klein besonders bibliothek,0.0,Ausstattung
"Man lernt gut die Grundlagen von unterschiedlichen Werbeformen und Markenaufbau. Ich finde es gut, dass die Kurse klein sind und man eine Mischung aus Klausuren, Projekten und Facharbeiten als Prüfungsleistung hat. Das Studium ist sehr praktisch angelegt und man arbeitet an unterschiedlichen realen Projekten für Partnerfirmen. Die Prüfungsphasen sind an der Macro extrem stressig, weil alle Projekte und Facharbeiten an einem Tag Deadlune haben und direkt in den beiden Wochen...Erfahrungsbericht weiterlesen",Macromedia,lernt gut grundlagen unterschiedlichen werbeformen markenaufbau finde gut kurse klein mischung klausuren projekten facharbeiten prüfungsleistung praktisch angelegt arbeitet unterschiedlichen realen projekten partnerfirmen prüfungsphasen macro extrem stressig projekte facharbeiten tag deadlune direkt beiden wochen erfahrungsbericht weiterlesen,0.0,Praxisbezug
"Ich bin mit dem Studiengang sehr zufrieden. Hätte mit aber insgesamt ein bisschen mehr Bezug zu meinem Unterstudiengang gewünscht. Die Location ist schön zentral, die Dozenten fast alle super und die Hochschule ist insgesamt auch sehr gut ausgestattet.",Macromedia,zufrieden hätte insgesamt bisschen bezug unterstudiengang gewünscht location schön zentral dozenten fast super insgesamt gut ausgestattet,0.26666666666666666,Dozenten
"Habe gerade mein erstes Semester angefangen und bin mega zufrieden. Man fühlt sich mega aufgehoben und wohl. Die Organisation ist außerdem auch sehr gut. Man fühlt sich auf jeden Fall gehört, egal was das Anliegen ist. Ausgestattet ist die Uni mit den neuesten Geräten und Methoden.",Macromedia,gerade erstes angefangen mega zufrieden fühlt mega aufgehoben wohl organisation außerdem gut fühlt fall gehört egal anliegen ausgestattet neuesten geräten methoden,0.0,Organisation
"(1. Semester) Bis jetzt kann ich sagen, dass der Studiengang interessant aufgebaut ist. Es gibt Module wie Printmedien oder audiovisuelle Medien, was den Studiengang attraktiver macht. Jedoch muss ich ehrlich gestehen, dass mein Interesse für BWL geweckt wurde. Es macht sehr viel aus, wenn ein/e Dozent/in das Modul mit Beispielen aus dem Alltag verbindet oder mit den Studenten interagiert.Ansonsten gibt es genug Platz für Gruppen- oder Projektarbeiten. Die können...Erfahrungsbericht weiterlesen",Macromedia,sagen interessant aufgebaut gibt module printmedien audiovisuelle medien attraktiver macht ehrlich gestehen interesse bwl geweckt wurde macht modul beispielen alltag verbindet studenten gibt genug platz projektarbeiten erfahrungsbericht weiterlesen,0.0,Praxisbezug
Die Macromedia hat eine gute Mischung zwischen Praxis mit coolen Unternehmen und Theorie angeboten. Auch das Auslandssemester hat eine gute Auswahl an Partnerunis. Die Dozenten hatten immer Zeit für unsere Fragen und die Veranstaltungen in kleinerem Kreis war super für die individuelle Betreuung.,Macromedia,macromedia gute mischung praxis coolen unternehmen theorie angeboten auslandssemester gute auswahl partnerunis dozenten zeit fragen veranstaltungen kleinerem kreis super individuelle betreuung,0.3333333333333333,Dozenten
"- Kein wirkliches Studenten-Feeling, mehr ein Gefühl wie zu Schulzeiten durch kleine Klassengrößen und wenige Freizeitangebote für die Studenten oder Partys- sehr interessant aufbereitete (nicht trockene) Studieninhalte, man arbeitet auch in Projekten mit bekannten Unternehmen zusammen und hat beispielsweise die Chance eine Werbekampagne für eine Marke zu entwickeln, die sie dann u.U. umsetzen- Kommilitonen sind sympathisch & auf dem Boden geblieben (keine Superreichen)- das Studium ist sehr...Erfahrungsbericht weiterlesen",Macromedia,wirkliches gefühl schulzeiten kleine klassengrößen wenige freizeitangebote studenten interessant aufbereitete trockene studieninhalte arbeitet projekten bekannten unternehmen zusammen beispielsweise chance werbekampagne marke entwickeln kommilitonen sympathisch boden geblieben superreichen erfahrungsbericht weiterlesen,0.0,Praxisbezug
"Ich wurde auf dem „Schnuppertag“ damals aufmerksam auf dieses Studium. Vorort erhielt man Einblicke durch bereits Studierende die vom Studi-Alltag berichten und man konnte mit der Studienberatung ins Gespräch kommen.Kleine Klassen, die Praxisnähe und das Auslandssemester sowie eine gute Interaktion mit Dozent und Studenten die versprochen wird, waren meine Hauptgründe mich für die Hochschule Macromedia zu entscheiden.Bereits in den ersten Wochen des 1. Semesters wurde klar es...Erfahrungsbericht weiterlesen",Macromedia,wurde schnuppertag damals aufmerksam vorort erhielt einblicke bereits berichten konnte studienberatung gespräch klassen praxisnähe auslandssemester sowie gute interaktion studenten versprochen hauptgründe macromedia ersten wochen semesters wurde klar erfahrungsbericht weiterlesen,0.0,Praxisbezug
"Die Hochschule ist sehr modern und die Inhalte waren super interessant. Die Dozenten hatten immer ein offenes Ohr für unsere Anliegen. Nach dem Studium würde ich allerdings definitiv einen Master empfehlen, der euch eine tiefergehende Spezifizierung ermöglicht.",Macromedia,modern inhalte super interessant dozenten offenes ohr anliegen allerdings definitiv master empfehlen tiefergehende spezifizierung ermöglicht,0.26666666666666666,Dozenten
"Das Studium hat mir in der Hinsicht gut getan weil es strukturiert war und dadurch die Kursplanung vorgegeben wurde. Außerdem kommt man relativ zügig in Werkstudentenjobs rein und hat auch tatsächlich Zeit dafür. Die Projekte sind besser gestaltet, als der meiste theoretische Unterricht.",Macromedia,hinsicht gut getan strukturiert dadurch kursplanung vorgegeben wurde außerdem kommt relativ zügig werkstudentenjobs rein tatsächlich zeit dafür projekte besser gestaltet meiste theoretische unterricht,0.0,Praxisbezug
"Während in Deutschland das normale Leben langsam wieder anfängt, die Vorlesungssäle an staatlichen Unis sich mit Hunderten Leuten füllen, hat diese Uni 2-3 Präsenztage alle zwei Wochen eingeräumt und das im Wechselunterricht: es wurden einfach nach Matrikelnummern Gruppen eingeteilt, ohne daran zu denken, dass man das Semester somit ohne seine Freunde verbringt. Und das alles, obwohl in den Kursen nur höchstens 30 Personen anwesend wären.Auch das Blended Learning wurde...Erfahrungsbericht weiterlesen",Macromedia,deutschland normale leben langsam anfängt vorlesungssäle staatlichen unis hunderten leuten füllen präsenztage zwei wochen eingeräumt wechselunterricht wurden einfach matrikelnummern gruppen eingeteilt daran denken somit freunde verbringt kursen höchstens 30 personen anwesend blended learning wurde erfahrungsbericht weiterlesen,0.0,Sonstiges
"Ich komme nun ins 3. Semester und habe aufgrund von Corona fast ausschließlich online studiert. Ich muss sagen, dass ich daran zunehmend gefallen gefunden habe, da man sich selbst organisieren kann und mehr Freiheit in seinem Zeitmanagement hat. Die Lehrinhalte sind interessant und auch online gut nachvollziehbar. Ich würde mir wünschen, noch mehr in die Fachbezogene Richtung zu gehen, da wir zuvor auch Fächer wie Buchführung hatten , was ich...Erfahrungsbericht weiterlesen",Macromedia,komme aufgrund corona fast ausschließlich online studiert sagen daran zunehmend gefallen gefunden organisieren freiheit zeitmanagement lehrinhalte interessant online gut nachvollziehbar wünschen fachbezogene richtung gehen zuvor fächer buchführung erfahrungsbericht weiterlesen,0.2,Sonstiges
"Mein Studium an der Hochschule Macromedia ist sehr modern und praktisch gestaltet.Es wird Wert auf praxisorientiertes lernen gelegt und auch an den technischen Ausstattungen gibt es nichts zu bemängeln.Hier und da gibt es Schwierigkeiten im organisatorischen Bereich, die aber die Studenten nicht schwer behindern.",Macromedia,macromedia modern praktisch wert praxisorientiertes lernen gelegt technischen ausstattungen gibt gibt schwierigkeiten organisatorischen bereich studenten schwer behindern,0.2,Ausstattung
Die Studieninhalte sind vor allem im fortgeschrittenen Semester sehr spezialisiert und somit echt interessant. Durch die Grundlagen muss man halt durch.Am besten sind die vielen Praxisprojekten bei denen man einen tiefen Einblick in Projekte aus der Branche bekommt,Macromedia,studieninhalte fortgeschrittenen spezialisiert somit echt interessant grundlagen halt besten vielen praxisprojekten denen tiefen einblick projekte branche bekommt,0.0,Praxisbezug
Ich bin jetzt im dritten Semester und vollkommen zufrieden wie alles läuft. Die Dozenten sind sehr erfahren und nicht zu alt - sie haben somit noch gute Ansichten. Wenn man Fragen hat werden diese nicht nur durch den Service Desk super schnell beantwortet- eben auch durch alle anderen Abteilungen. Man fühlt sich super aufgehoben.,Macromedia,dritten vollkommen zufrieden läuft dozenten erfahren alt somit gute ansichten fragen service desk super schnell eben abteilungen fühlt super aufgehoben,0.3333333333333333,Dozenten
"Es ist eine gute Uni, doch manchmal sehr chaotisch und leider auch schlecht organisiert. Durch diese Corona Krise war der Anfang schwer. Die meisten Dozenten sind sehr kompetent und vermitteln den Unterrichtsstoff sehr anschaulich, da sie viele Erfahrungen mit sich bringen.",Macromedia,gute manchmal chaotisch leider schlecht organisiert corona krise anfang schwer meisten dozenten kompetent vermitteln unterrichtsstoff anschaulich erfahrungen bringen,0.0,Dozenten
"Ich studiere gerne dort, da mir die Lehrveranstaltungen Spaß bringen und die Dozenten größtenteils guten Unterricht machen, aber die Ausstattung am Standort und die Möglichkeiten fürs Arbeiten am Campus lassen sehr zu wünschen übrig. Teilweise wurden während Prüfungsphasen mehrere Räume an externe untervermietet. Das geht garnicht. Insgesamt ist der Campus zu klein für die Anzahl der Studierenden und das merkt man auch. Und dann ein ganzes Stockwerk einem einzigen Studiengang...Erfahrungsbericht weiterlesen",Macromedia,studiere gerne lehrveranstaltungen spaß bringen dozenten größtenteils guten unterricht ausstattung standort möglichkeiten fürs arbeiten campus lassen wünschen übrig teilweise wurden prüfungsphasen mehrere räume externe untervermietet geht garnicht insgesamt campus klein anzahl studierenden merkt ganzes stockwerk einzigen erfahrungsbericht weiterlesen,0.0,Dozenten
"Das Studium hat mir bis jetzt gezeigt, wie vielseitig und divers Medien sind. Gerade die Richtung Medienmanagement vereint den Grundgedanken von Management mit der großen Welt der Medien.Für das zukünftige Berufsleben bietet der Studiengang eine Vielzahl an möglichen Berufen.",Macromedia,gezeigt vielseitig divers medien gerade richtung medienmanagement vereint grundgedanken management großen welt zukünftige berufsleben bietet vielzahl möglichen berufen,0.0,Sonstiges
"Leider ist die Hochschule im Allgemeinen sehr unorganisiert - in meinen bisherigen 4 Semestern konnte ich nicht viel neues Wissen über das Thema Eventmanagement mitnehmen.Prüfungen verlaufen jedoch reibungslos, jedoch muss man sehr lange (2 Monate) auf die Prüfungsergebnisse warten.",Macromedia,leider allgemeinen unorganisiert bisherigen 4 semestern konnte neues wissen thema eventmanagement verlaufen reibungslos lange 2 monate prüfungsergebnisse warten,0.0,Sonstiges
"Die Dozenten sind alle sehr erfahren und kennen sich in ihrem Business sehr gut aus! Man erfährt nicht nur die einfach Theorie sondern bekommt auch Situationen aus dem Arbeitsalltag mit und es wird darüber diskutiert.Hier und da fehlt es an der Kommunikation… aber das ist definitiv der Situation (COVID-19) verschuldet!! Wenn man sich für die Themen des Studienganges interessiert und Motivation hat sich intensiv damit zu beschäftigen, ist es...Erfahrungsbericht weiterlesen",Macromedia,dozenten erfahren kennen business gut erfährt einfach theorie bekommt situationen arbeitsalltag darüber fehlt definitiv situation verschuldet themen studienganges interessiert motivation intensiv beschäftigen erfahrungsbericht weiterlesen,0.0,Dozenten
